"gutenberg_id" "text"
164 ""
164 "I leant over him.  He was not only ill, he was wounded.  His head,"
164 "swathed in bandages covered with blood, lay on a pillow.  I undid the"
164 "bandages, and the wounded man looked at me with his large eyes and gave"
164 "no sign of pain as I did it.  It was a horrible wound.  The skull,"
164 "shattered by some deadly weapon, left the brain exposed, which was much"
164 "injured.  Clots of blood had formed in the bruised and broken mass, in"
164 "colour like the dregs of wine."
164 ""
164 "There was both contusion and suffusion of the brain.  His breathing was"
164 "slow, and some spasmodic movements of the muscles agitated his face.  I"
164 "felt his pulse.  It was intermittent.  The extremities of the body were"
164 "growing cold already, and I saw death must inevitably ensue.  After"
164 "dressing the unfortunate man's wounds, I readjusted the bandages on his"
164 "head, and turned to Captain Nemo."
164 ""
164 "\"What caused this wound?\"  I asked."
164 ""
164 "\"What does it signify?\" he replied, evasively.  \"A shock has broken one"
164 "of the levers of the engine, which struck myself.  But your opinion as"
164 "to his state?\""
164 ""
164 "I hesitated before giving it."
164 ""
164 "\"You may speak,\" said the Captain.  \"This man does not understand"
164 "French.\""
164 ""
164 "I gave a last look at the wounded man."
164 ""
164 "\"He will be dead in two hours.\""
164 ""
164 "\"Can nothing save him?\""
164 ""
164 "\"Nothing.\""
164 ""
164 "Captain Nemo's hand contracted, and some tears glistened in his eyes,"
164 "which I thought incapable of shedding any."
164 ""
164 "For some moments I still watched the dying man, whose life ebbed"
164 "slowly.  His pallor increased under the electric light that was shed"
164 "over his death-bed. I looked at his intelligent forehead, furrowed with"
164 "premature wrinkles, produced probably by misfortune and sorrow.  I"
164 "tried to learn the secret of his life from the last words that escaped"
164 "his lips."
164 ""
164 "\"You can go now, M. Aronnax,\" said the Captain."
164 ""
164 "I left him in the dying man's cabin, and returned to my room much"
164 "affected by this scene.  During the whole day, I was haunted by"
164 "uncomfortable suspicions, and at night I slept badly, and between my"
164 "broken dreams I fancied I heard distant sighs like the notes of a"
164 "funeral psalm.  Were they the prayers of the dead, murmured in that"
164 "language that I could not understand?"
164 ""
164 "The next morning I went on to the bridge.  Captain Nemo was there"
164 "before me.  As soon as he perceived me he came to me."
164 ""
164 "\"Professor, will it be convenient to you to make a submarine excursion"
164 "to-day?\""
164 ""
164 "\"With my companions?\"  I asked."
164 ""
164 "\"If they like.\""
164 ""
164 "\"We obey your orders, Captain.\""
164 ""
164 "\"Will you be so good then as to put on your cork jackets?\""
164 ""
164 "It was not a question of dead or dying.  I rejoined Ned Land and"
164 "Conseil, and told them of Captain Nemo's proposition.  Conseil hastened"
164 "to accept it, and this time the Canadian seemed quite willing to follow"
164 "our example."
164 ""
164 "It was eight o'clock in the morning.  At half-past eight we were"
164 "equipped for this new excursion, and provided with two contrivances for"
164 "light and breathing.  The double door was open; and, accompanied by"
164 "Captain Nemo, who was followed by a dozen of the crew, we set foot, at"
164 "a depth of about thirty feet, on the solid bottom on which the Nautilus"
164 "rested."
164 ""
164 "A slight declivity ended in an uneven bottom, at fifteen fathoms depth."
164 "This bottom differed entirely from the one I had visited on my first"
164 "excursion under the waters of the Pacific Ocean.  Here, there was no"
164 "fine sand, no submarine prairies, no sea-forest. I immediately"
164 "recognised that marvellous region in which, on that day, the Captain"
164 "did the honours to us.  It was the coral kingdom."
164 ""
164 "The light produced a thousand charming varieties, playing in the midst"
164 "of the branches that were so vividly coloured.  I seemed to see the"
164 "membraneous and cylindrical tubes tremble beneath the undulation of the"
164 "waters.  I was tempted to gather their fresh petals, ornamented with"
164 "delicate tentacles, some just blown, the others budding, while a small"
164 "fish, swimming swiftly, touched them slightly, like flights of birds."
164 "But if my hand approached these living flowers, these animated,"
164 "sensitive plants, the whole colony took alarm.  The white petals"
164 "re-entered their red cases, the flowers faded as I looked, and the bush"
164 "changed into a block of stony knobs."
164 ""
164 "Chance had thrown me just by the most precious specimens of the"
164 "zoophyte.  This coral was more valuable than that found in the"
164 "Mediterranean, on the coasts of France, Italy and Barbary.  Its tints"
164 "justified the poetical names of \"Flower of Blood,\" and \"Froth of"
164 "Blood,\" that trade has given to its most beautiful productions.  Coral"
164 "is sold for L20 per ounce; and in this place the watery beds would make"
164 "the fortunes of a company of coral-divers. This precious matter, often"
164 "confused with other polypi, formed then the inextricable plots called"
164 "\"macciota,\" and on which I noticed several beautiful specimens of pink"
164 "coral."
164 ""
164 "But soon the bushes contract, and the arborisations increase. Real"
164 "petrified thickets, long joints of fantastic architecture, were"
164 "disclosed before us. Captain Nemo placed himself under a dark gallery,"
164 "where by a slight declivity we reached a depth of a hundred yards. The"
164 "light from our lamps produced sometimes magical effects, following the"
164 "rough outlines of the natural arches and pendants disposed like"
164 "lustres, that were tipped with points of fire."
164 ""
164 "At last, after walking two hours, we had attained a depth of about"
164 "three hundred yards, that is to say, the extreme limit on which coral"
164 "begins to form.  But there was no isolated bush, nor modest brushwood,"
164 "at the bottom of lofty trees.  It was an immense forest of large"
164 "mineral vegetations, enormous petrified trees, united by garlands of"
164 "elegant sea-bindweed, all adorned with clouds and reflections.  We"
164 "passed freely under their high branches, lost in the shade of the waves."
164 ""
164 "Captain Nemo had stopped.  I and my companions halted, and, turning"
164 "round, I saw his men were forming a semi-circle round their chief."
164 "Watching attentively, I observed that four of them carried on their"
164 "shoulders an object of an oblong shape."
164 ""
164 "We occupied, in this place, the centre of a vast glade surrounded by"
164 "the lofty foliage of the submarine forest.  Our lamps threw over this"
164 "place a sort of clear twilight that singularly elongated the shadows on"
164 "the ground.  At the end of the glade the darkness increased, and was"
164 "only relieved by little sparks reflected by the points of coral."
164 ""
164 "Ned Land and Conseil were near me.  We watched, and I thought I was"
164 "going to witness a strange scene.  On observing the ground, I saw that"
164 "it was raised in certain places by slight excrescences encrusted with"
164 "limy deposits, and disposed with a regularity that betrayed the hand of"
164 "man."
164 ""
164 "In the midst of the glade, on a pedestal of rocks roughly piled up,"
164 "stood a cross of coral that extended its long arms that one might have"
164 "thought were made of petrified blood.  Upon a sign from Captain Nemo"
164 "one of the men advanced; and at some feet from the cross he began to"
164 "dig a hole with a pickaxe that he took from his belt.  I understood"
164 "all!  This glade was a cemetery, this hole a tomb, this oblong object"
164 "the body of the man who had died in the night!  The Captain and his men"
164 "had come to bury their companion in this general resting-place, at the"
164 "bottom of this inaccessible ocean!"
164 ""
164 "The grave was being dug slowly; the fish fled on all sides while their"
164 "retreat was being thus disturbed; I heard the strokes of the pickaxe,"
164 "which sparkled when it hit upon some flint lost at the bottom of the"
164 "waters.  The hole was soon large and deep enough to receive the body."
164 "Then the bearers approached; the body, enveloped in a tissue of white"
164 "linen, was lowered into the damp grave.  Captain Nemo, with his arms"
164 "crossed on his breast, and all the friends of him who had loved them,"
164 "knelt in prayer."
164 ""
164 "The grave was then filled in with the rubbish taken from the ground,"
164 "which formed a slight mound.  When this was done, Captain Nemo and his"
164 "men rose; then, approaching the grave, they knelt again, and all"
164 "extended their hands in sign of a last adieu.  Then the funeral"
164 "procession returned to the Nautilus, passing under the arches of the"
164 "forest, in the midst of thickets, along the coral bushes, and still on"
164 "the ascent.  At last the light of the ship appeared, and its luminous"
164 "track guided us to the Nautilus.  At one o'clock we had returned."
164 ""
164 "As soon as I had changed my clothes I went up on to the platform, and,"
164 "a prey to conflicting emotions, I sat down near the binnacle.  Captain"
164 "Nemo joined me.  I rose and said to him:"
164 ""
164 "\"So, as I said he would, this man died in the night?\""
164 ""
164 "\"Yes, M. Aronnax.\""
164 ""
164 "\"And he rests now, near his companions, in the coral cemetery?\""
164 ""
164 "\"Yes, forgotten by all else, but not by us.  We dug the grave, and the"
164 "polypi undertake to seal our dead for eternity.\" And, burying his face"
164 "quickly in his hands, he tried in vain to suppress a sob.  Then he"
164 "added:  \"Our peaceful cemetery is there, some hundred feet below the"
164 "surface of the waves.\""
164 ""
164 "\"Your dead sleep quietly, at least, Captain, out of the reach of"
164 "sharks.\""
164 ""
164 "\"Yes, sir, of sharks and men,\" gravely replied the Captain."
164 ""
164 ""
164 ""
164 "PART TWO"
164 ""
164 ""
164 ""
164 "CHAPTER I"
164 ""
164 "THE INDIAN OCEAN"
164 ""
164 "We now come to the second part of our journey under the sea.  The first"
164 "ended with the moving scene in the coral cemetery which left such a"
164 "deep impression on my mind.  Thus, in the midst of this great sea,"
164 "Captain Nemo's life was passing, even to his grave, which he had"
164 "prepared in one of its deepest abysses.  There, not one of the ocean's"
164 "monsters could trouble the last sleep of the crew of the Nautilus, of"
164 "those friends riveted to each other in death as in life.  \"Nor any man,"
164 "either,\" had added the Captain.  Still the same fierce, implacable"
164 "defiance towards human society!"
164 ""
164 "I could no longer content myself with the theory which satisfied"
164 "Conseil."
164 ""
164 "That worthy fellow persisted in seeing in the Commander of the Nautilus"
164 "one of those unknown _savants_ who return mankind contempt for"
164 "indifference.  For him, he was a misunderstood genius who, tired of"
164 "earth's deceptions, had taken refuge in this inaccessible medium, where"
164 "he might follow his instincts freely.  To my mind, this explains but"
164 "one side of Captain Nemo's character.  Indeed, the mystery of that last"
164 "night during which we had been chained in prison, the sleep, and the"
164 "precaution so violently taken by the Captain of snatching from my eyes"
164 "the glass I had raised to sweep the horizon, the mortal wound of the"
164 "man, due to an unaccountable shock of the Nautilus, all put me on a new"
164 "track.  No; Captain Nemo was not satisfied with shunning man.  His"
164 "formidable apparatus not only suited his instinct of freedom, but"
164 "perhaps also the design of some terrible retaliation."
164 ""
164 "At this moment nothing is clear to me; I catch but a glimpse of light"
164 "amidst all the darkness, and I must confine myself to writing as events"
164 "shall dictate."
164 ""
164 "That day, the 24th of January, 1868, at noon, the second officer came"
164 "to take the altitude of the sun.  I mounted the platform, lit a cigar,"
164 "and watched the operation.  It seemed to me that the man did not"
164 "understand French; for several times I made remarks in a loud voice,"
164 "which must have drawn from him some involuntary sign of attention, if"
164 "he had understood them; but he remained undisturbed and dumb."
164 ""
164 "As he was taking observations with the sextant, one of the sailors of"
164 "the Nautilus (the strong man who had accompanied us on our first"
164 "submarine excursion to the Island of Crespo) came to clean the glasses"
164 "of the lantern.  I examined the fittings of the apparatus, the strength"
164 "of which was increased a hundredfold by lenticular rings, placed"
164 "similar to those in a lighthouse, and which projected their brilliance"
164 "in a horizontal plane.  The electric lamp was combined in such a way as"
164 "to give its most powerful light.  Indeed, it was produced in vacuo,"
164 "which insured both its steadiness and its intensity.  This vacuum"
164 "economised the graphite points between which the luminous arc was"
164 "developed--an important point of economy for Captain Nemo, who could"
164 "not easily have replaced them; and under these conditions their waste"
164 "was imperceptible.  When the Nautilus was ready to continue its"
164 "submarine journey, I went down to the saloon.  The panel was closed,"
164 "and the course marked direct west."
164 ""
164 "We were furrowing the waters of the Indian Ocean, a vast liquid plain,"
164 "with a surface of 1,200,000,000 of acres, and whose waters are so clear"
164 "and transparent that any one leaning over them would turn giddy.  The"
164 "Nautilus usually floated between fifty and a hundred fathoms deep.  We"
164 "went on so for some days.  To anyone but myself, who had a great love"
164 "for the sea, the hours would have seemed long and monotonous; but the"
164 "daily walks on the platform, when I steeped myself in the reviving air"
164 "of the ocean, the sight of the rich waters through the windows of the"
164 "saloon, the books in the library, the compiling of my memoirs, took up"
164 "all my time, and left me not a moment of ennui or weariness."
164 ""
164 "For some days we saw a great number of aquatic birds, sea-mews or"
164 "gulls.  Some were cleverly killed and, prepared in a certain way, made"
164 "very acceptable water-game. Amongst large-winged birds, carried a long"
164 "distance from all lands and resting upon the waves from the fatigue of"
164 "their flight, I saw some magnificent albatrosses, uttering discordant"
164 "cries like the braying of an ass, and birds belonging to the family of"
164 "the long-wings."
164 ""
164 "As to the fish, they always provoked our admiration when we surprised"
164 "the secrets of their aquatic life through the open panels.  I saw many"
164 "kinds which I never before had a chance of observing."
164 ""
164 "I shall notice chiefly ostracions peculiar to the Red Sea, the Indian"
164 "Ocean, and that part which washes the coast of tropical America. These"
164 "fishes, like the tortoise, the armadillo, the sea-hedgehog, and the"
164 "Crustacea, are protected by a breastplate which is neither chalky nor"
164 "stony, but real bone. In some it takes the form of a solid triangle, in"
164 "others of a solid quadrangle. Amongst the triangular I saw some an inch"
164 "and a half in length, with wholesome flesh and a delicious flavour;"
164 "they are brown at the tail, and yellow at the fins, and I recommend"
164 "their introduction into fresh water, to which a certain number of"
164 "sea-fish easily accustom themselves. I would also mention quadrangular"
164 "ostracions, having on the back four large tubercles; some dotted over"
164 "with white spots on the lower part of the body, and which may be tamed"
164 "like birds; trigons provided with spikes formed by the lengthening of"
164 "their bony shell, and which, from their strange gruntings, are called"
164 "\"seapigs\"; also dromedaries with large humps in the shape of a cone,"
164 "whose flesh is very tough and leathery."
164 ""
164 "I now borrow from the daily notes of Master Conseil. \"Certain fish of"
164 "the genus petrodon peculiar to those seas, with red backs and white"
164 "chests, which are distinguished by three rows of longitudinal"
164 "filaments; and some electrical, seven inches long, decked in the"
164 "liveliest colours.  Then, as specimens of other kinds, some ovoides,"
164 "resembling an egg of a dark brown colour, marked with white bands, and"
164 "without tails; diodons, real sea-porcupines, furnished with spikes, and"
164 "capable of swelling in such a way as to look like cushions bristling"
164 "with darts; hippocampi, common to every ocean; some pegasi with"
164 "lengthened snouts, which their pectoral fins, being much elongated and"
164 "formed in the shape of wings, allow, if not to fly, at least to shoot"
164 "into the air; pigeon spatulae, with tails covered with many rings of"
164 "shell; macrognathi with long jaws, an excellent fish, nine inches long,"
164 "and bright with most agreeable colours; pale-coloured calliomores, with"
164 "rugged heads; and plenty of chaetpdons, with long and tubular muzzles,"
164 "which kill insects by shooting them, as from an air-gun, with a single"
164 "drop of water. These we may call the flycatchers of the seas."
164 ""
164 "\"In the eighty-ninth genus of fishes, classed by Lacepede, belonging to"
164 "the second lower class of bony, characterised by opercules and"
164 "bronchial membranes, I remarked the scorpaena, the head of which is"
164 "furnished with spikes, and which has but one dorsal fin; these"
164 "creatures are covered, or not, with little shells, according to the"
164 "sub-class to which they belong. The second sub-class gives us specimens"
164 "of didactyles fourteen or fifteen inches in length, with yellow rays,"
164 "and heads of a most fantastic appearance. As to the first sub-class, it"
164 "gives several specimens of that singular looking fish appropriately"
164 "called a 'seafrog,' with large head, sometimes pierced with holes,"
164 "sometimes swollen with protuberances, bristling with spikes, and"
164 "covered with tubercles; it has irregular and hideous horns; its body"
164 "and tail are covered with callosities; its sting makes a dangerous"
164 "wound; it is both repugnant and horrible to look at.\""
164 ""
164 "From the 21st to the 23rd of January the Nautilus went at the rate of"
164 "two hundred and fifty leagues in twenty-four hours, being five hundred"
164 "and forty miles, or twenty-two miles an hour.  If we recognised so many"
164 "different varieties of fish, it was because, attracted by the electric"
164 "light, they tried to follow us; the greater part, however, were soon"
164 "distanced by our speed, though some kept their place in the waters of"
164 "the Nautilus for a time.  The morning of the 24th, in 12 deg. 5' S."
164 "lat., and 94 deg. 33' long., we observed Keeling Island, a coral"
164 "formation, planted with magnificent cocos, and which had been visited"
164 "by Mr. Darwin and Captain Fitzroy.  The Nautilus skirted the shores of"
164 "this desert island for a little distance.  Its nets brought up numerous"
164 "specimens of polypi and curious shells of mollusca.  Some precious"
164 "productions of the species of delphinulae enriched the treasures of"
164 "Captain Nemo, to which I added an astraea punctifera, a kind of"
164 "parasite polypus often found fixed to a shell."
164 ""
164 "Soon Keeling Island disappeared from the horizon, and our course was"
164 "directed to the north-west in the direction of the Indian Peninsula."
164 ""
164 "From Keeling Island our course was slower and more variable, often"
164 "taking us into great depths.  Several times they made use of the"
164 "inclined planes, which certain internal levers placed obliquely to the"
164 "waterline.  In that way we went about two miles, but without ever"
164 "obtaining the greatest depths of the Indian Sea, which soundings of"
164 "seven thousand fathoms have never reached.  As to the temperature of"
164 "the lower strata, the thermometer invariably indicated 4 deg. above"
164 "zero.  I only observed that in the upper regions the water was always"
164 "colder in the high levels than at the surface of the sea."
164 ""
164 "On the 25th of January the ocean was entirely deserted; the Nautilus"
164 "passed the day on the surface, beating the waves with its powerful"
164 "screw and making them rebound to a great height.  Who under such"
164 "circumstances would not have taken it for a gigantic cetacean?  Three"
164 "parts of this day I spent on the platform.  I watched the sea.  Nothing"
164 "on the horizon, till about four o'clock a steamer running west on our"
164 "counter.  Her masts were visible for an instant, but she could not see"
164 "the Nautilus, being too low in the water.  I fancied this steamboat"
164 "belonged to the P.O. Company, which runs from Ceylon to Sydney,"
164 "touching at King George's Point and Melbourne."
164 ""
164 "At five o'clock in the evening, before that fleeting twilight which"
164 "binds night to day in tropical zones, Conseil and I were astonished by"
164 "a curious spectacle."
164 ""
164 "It was a shoal of argonauts travelling along on the surface of the"
164 "ocean.  We could count several hundreds.  They belonged to the tubercle"
164 "kind which are peculiar to the Indian seas."
164 ""
164 "These graceful molluscs moved backwards by means of their locomotive"
164 "tube, through which they propelled the water already drawn in.  Of"
164 "their eight tentacles, six were elongated, and stretched out floating"
164 "on the water, whilst the other two, rolled up flat, were spread to the"
164 "wing like a light sail.  I saw their spiral-shaped and fluted shells,"
164 "which Cuvier justly compares to an elegant skiff.  A boat indeed!  It"
164 "bears the creature which secretes it without its adhering to it."
164 ""
164 "For nearly an hour the Nautilus floated in the midst of this shoal of"
164 "molluscs.  Then I know not what sudden fright they took.  But as if at"
164 "a signal every sail was furled, the arms folded, the body drawn in, the"
164 "shells turned over, changing their centre of gravity, and the whole"
164 "fleet disappeared under the waves.  Never did the ships of a squadron"
164 "manoeuvre with more unity."
164 ""
164 "At that moment night fell suddenly, and the reeds, scarcely raised by"
164 "the breeze, lay peaceably under the sides of the Nautilus."
164 ""
164 "The next day, 26th of January, we cut the equator at the eighty-second"
164 "meridian and entered the northern hemisphere.  During the day a"
164 "formidable troop of sharks accompanied us, terrible creatures, which"
164 "multiply in these seas and make them very dangerous.  They were"
164 "\"cestracio philippi\" sharks, with brown backs and whitish bellies,"
164 "armed with eleven rows of teeth--eyed sharks--their throat being marked"
164 "with a large black spot surrounded with white like an eye.  There were"
164 "also some Isabella sharks, with rounded snouts marked with dark spots."
164 "These powerful creatures often hurled themselves at the windows of the"
164 "saloon with such violence as to make us feel very insecure.  At such"
164 "times Ned Land was no longer master of himself.  He wanted to go to the"
164 "surface and harpoon the monsters, particularly certain smooth-hound"
164 "sharks, whose mouth is studded with teeth like a mosaic; and large"
164 "tiger-sharks nearly six yards long, the last named of which seemed to"
164 "excite him more particularly.  But the Nautilus, accelerating her"
164 "speed, easily left the most rapid of them behind."
164 ""
164 "The 27th of January, at the entrance of the vast Bay of Bengal, we met"
164 "repeatedly a forbidding spectacle, dead bodies floating on the surface"
164 "of the water.  They were the dead of the Indian villages, carried by"
164 "the Ganges to the level of the sea, and which the vultures, the only"
164 "undertakers of the country, had not been able to devour.  But the"
164 "sharks did not fail to help them at their funeral work."
164 ""
164 "About seven o'clock in the evening, the Nautilus, half-immersed, was"
164 "sailing in a sea of milk.  At first sight the ocean seemed lactified."
164 "Was it the effect of the lunar rays?  No; for the moon, scarcely two"
164 "days old, was still lying hidden under the horizon in the rays of the"
164 "sun.  The whole sky, though lit by the sidereal rays, seemed black by"
164 "contrast with the whiteness of the waters."
164 ""
164 "Conseil could not believe his eyes, and questioned me as to the cause"
164 "of this strange phenomenon.  Happily I was able to answer him."
164 ""
164 "\"It is called a milk sea,\" I explained.  \"A large extent of white"
164 "wavelets often to be seen on the coasts of Amboyna, and in these parts"
164 "of the sea.\""
164 ""
164 "\"But, sir,\" said Conseil, \"can you tell me what causes such an effect?"
164 "for I suppose the water is not really turned into milk.\""
164 ""
164 "\"No, my boy; and the whiteness which surprises you is caused only by"
164 "the presence of myriads of infusoria, a sort of luminous little worm,"
164 "gelatinous and without colour, of the thickness of a hair, and whose"
164 "length is not more than seven-thousandths of an inch.  These insects"
164 "adhere to one another sometimes for several leagues.\""
164 ""
164 "\"Several leagues!\" exclaimed Conseil."
164 ""
164 "\"Yes, my boy; and you need not try to compute the number of these"
164 "infusoria.  You will not be able, for, if I am not mistaken, ships have"
164 "floated on these milk seas for more than forty miles.\""
164 ""
164 "Towards midnight the sea suddenly resumed its usual colour; but behind"
164 "us, even to the limits of the horizon, the sky reflected the whitened"
164 "waves, and for a long time seemed impregnated with the vague"
164 "glimmerings of an aurora borealis."
164 ""
164 ""
164 ""
164 "CHAPTER II"
164 ""
164 "A NOVEL PROPOSAL OF CAPTAIN NEMO'S"
164 ""
164 "On the 28th of February, when at noon the Nautilus came to the surface"
164 "of the sea, in 9 deg. 4' N. lat., there was land in sight about eight"
164 "miles to westward.  The first thing I noticed was a range of mountains"
164 "about two thousand feet high, the shapes of which were most capricious."
164 "On taking the bearings, I knew that we were nearing the island of"
164 "Ceylon, the pearl which hangs from the lobe of the Indian Peninsula."
164 ""
164 "Captain Nemo and his second appeared at this moment.  The Captain"
164 "glanced at the map.  Then turning to me, said:"
164 ""
164 "\"The Island of Ceylon, noted for its pearl-fisheries. Would you like to"
164 "visit one of them, M. Aronnax?\""
164 ""
164 "\"Certainly, Captain.\""
164 ""
164 "\"Well, the thing is easy.  Though, if we see the fisheries, we shall"
164 "not see the fishermen.  The annual exportation has not yet begun."
164 "Never mind, I will give orders to make for the Gulf of Manaar, where we"
164 "shall arrive in the night.\""
164 ""
164 "The Captain said something to his second, who immediately went out."
164 "Soon the Nautilus returned to her native element, and the manometer"
164 "showed that she was about thirty feet deep."
164 ""
164 "\"Well, sir,\" said Captain Nemo, \"you and your companions shall visit"
164 "the Bank of Manaar, and if by chance some fisherman should be there, we"
164 "shall see him at work.\""
164 ""
164 "\"Agreed, Captain!\""
164 ""
164 "\"By the bye, M. Aronnax you are not afraid of sharks?\""
164 ""
164 "\"Sharks!\" exclaimed I."
164 ""
164 "This question seemed a very hard one."
164 ""
164 "\"Well?\" continued Captain Nemo."
164 ""
164 "\"I admit, Captain, that I am not yet very familiar with that kind of"
164 "fish.\""
164 ""
164 "\"We are accustomed to them,\" replied Captain Nemo, \"and in time you"
164 "will be too.  However, we shall be armed, and on the road we may be"
164 "able to hunt some of the tribe.  It is interesting.  So, till"
164 "to-morrow, sir, and early.\""
164 ""
164 "This said in a careless tone, Captain Nemo left the saloon.  Now, if"
164 "you were invited to hunt the bear in the mountains of Switzerland, what"
164 "would you say?"
164 ""
164 "\"Very well! to-morrow we will go and hunt the bear.\" If you were asked"
164 "to hunt the lion in the plains of Atlas, or the tiger in the Indian"
164 "jungles, what would you say?"
164 ""
164 "\"Ha! ha! it seems we are going to hunt the tiger or the lion!\" But when"
164 "you are invited to hunt the shark in its natural element, you would"
164 "perhaps reflect before accepting the invitation.  As for myself, I"
164 "passed my hand over my forehead, on which stood large drops of cold"
164 "perspiration.  \"Let us reflect,\" said I, \"and take our time.  Hunting"
164 "otters in submarine forests, as we did in the Island of Crespo, will"
164 "pass; but going up and down at the bottom of the sea, where one is"
164 "almost certain to meet sharks, is quite another thing!  I know well"
164 "that in certain countries, particularly in the Andaman Islands, the"
164 "negroes never hesitate to attack them with a dagger in one hand and a"
164 "running noose in the other; but I also know that few who affront those"
164 "creatures ever return alive.  However, I am not a negro, and if I were"
164 "I think a little hesitation in this case would not be ill-timed.\""
164 ""
164 "At this moment Conseil and the Canadian entered, quite composed, and"
164 "even joyous.  They knew not what awaited them."
164 ""
164 "\"Faith, sir,\" said Ned Land, \"your Captain Nemo--the devil take"
164 "him!--has just made us a very pleasant offer.\""
164 ""
164 "\"Ah!\" said I, \"you know?\""
164 ""
164 "\"If agreeable to you, sir,\" interrupted Conseil, \"the commander of the"
164 "Nautilus has invited us to visit the magnificent Ceylon fisheries"
164 "to-morrow, in your company; he did it kindly, and behaved like a real"
164 "gentleman.\""
164 ""
164 "\"He said nothing more?\""
164 ""
164 "\"Nothing more, sir, except that he had already spoken to you of this"
164 "little walk.\""
164 ""
164 "\"Sir,\" said Conseil, \"would you give us some details of the pearl"
164 "fishery?\""
164 ""
164 "\"As to the fishing itself,\" I asked, \"or the incidents, which?\""
164 ""
164 "\"On the fishing,\" replied the Canadian; \"before entering upon the"
164 "ground, it is as well to know something about it.\""
164 ""
164 "\"Very well; sit down, my friends, and I will teach you.\""
164 ""
164 "Ned and Conseil seated themselves on an ottoman, and the first thing"
164 "the Canadian asked was:"
164 ""
164 "\"Sir, what is a pearl?\""
164 ""
164 "\"My worthy Ned,\" I answered, \"to the poet, a pearl is a tear of the"
164 "sea; to the Orientals, it is a drop of dew solidified; to the ladies,"
164 "it is a jewel of an oblong shape, of a brilliancy of mother-of-pearl"
164 "substance, which they wear on their fingers, their necks, or their"
164 "ears; for the chemist it is a mixture of phosphate and carbonate of"
164 "lime, with a little gelatine; and lastly, for naturalists, it is simply"
164 "a morbid secretion of the organ that produces the mother-of-pearl"
164 "amongst certain bivalves.\""
164 ""
164 "\"Branch of molluscs,\" said Conseil."
164 ""
164 "\"Precisely so, my learned Conseil; and, amongst these testacea the"
164 "earshell, the tridacnae, the turbots, in a word, all those which"
164 "secrete mother-of-pearl, that is, the blue, bluish, violet, or white"
164 "substance which lines the interior of their shells, are capable of"
164 "producing pearls.\""
164 ""
164 "\"Mussels too?\" asked the Canadian."
164 ""
164 "\"Yes, mussels of certain waters in Scotland, Wales, Ireland, Saxony,"
164 "Bohemia, and France.\""
164 ""
164 "\"Good!  For the future I shall pay attention,\" replied the Canadian."
164 ""
164 "\"But,\" I continued, \"the particular mollusc which secretes the pearl is"
164 "the pearl-oyster, the meleagrina margaritiferct, that precious"
164 "pintadine. The pearl is nothing but a nacreous formation, deposited in"
164 "a globular form, either adhering to the oyster shell, or buried in the"
164 "folds of the creature. On the shell it is fast; in the flesh it is"
164 "loose; but always has for a kernel a small hard substance, may be a"
164 "barren egg, may be a grain of sand, around which the pearly matter"
164 "deposits itself year after year successively, and by thin concentric"
164 "layers.\""
164 ""
164 "\"Are many pearls found in the same oyster?\" asked Conseil."
164 ""
164 "\"Yes, my boy.  Some are a perfect casket.  One oyster has been"
164 "mentioned, though I allow myself to doubt it, as having contained no"
164 "less than a hundred and fifty sharks.\""
164 ""
164 "\"A hundred and fifty sharks!\" exclaimed Ned Land."
164 ""
164 "\"Did I say sharks?\" said I hurriedly.  \"I meant to say a hundred and"
164 "fifty pearls.  Sharks would not be sense.\""
164 ""
164 "\"Certainly not,\" said Conseil; \"but will you tell us now by what means"
164 "they extract these pearls?\""
164 ""
164 "\"They proceed in various ways.  When they adhere to the shell, the"
164 "fishermen often pull them off with pincers; but the most common way is"
164 "to lay the oysters on mats of the seaweed which covers the banks.  Thus"
164 "they die in the open air; and at the end of ten days they are in a"
164 "forward state of decomposition.  They are then plunged into large"
164 "reservoirs of sea-water; then they are opened and washed.\""
164 ""
164 "\"The price of these pearls varies according to their size?\" asked"
164 "Conseil."
164 ""
164 "\"Not only according to their size,\" I answered, \"but also according to"
164 "their shape, their water (that is, their colour), and their lustre:"
164 "that is, that bright and diapered sparkle which makes them so charming"
164 "to the eye.  The most beautiful are called virgin pearls, or paragons."
164 "They are formed alone in the tissue of the mollusc, are white, often"
164 "opaque, and sometimes have the transparency of an opal; they are"
164 "generally round or oval.  The round are made into bracelets, the oval"
164 "into pendants, and, being more precious, are sold singly.  Those"
164 "adhering to the shell of the oyster are more irregular in shape, and"
164 "are sold by weight.  Lastly, in a lower order are classed those small"
164 "pearls known under the name of seed-pearls; they are sold by measure,"
164 "and are especially used in embroidery for church ornaments.\""
164 ""
164 "\"But,\" said Conseil, \"is this pearl-fishery dangerous?\""
164 ""
164 "\"No,\" I answered, quickly; \"particularly if certain precautions are"
164 "taken.\""
164 ""
164 "\"What does one risk in such a calling?\" said Ned Land, \"the swallowing"
164 "of some mouthfuls of sea-water?\""
164 ""
164 "\"As you say, Ned.  By the bye,\" said I, trying to take Captain Nemo's"
164 "careless tone, \"are you afraid of sharks, brave Ned?\""
164 ""
164 "\"I!\" replied the Canadian; \"a harpooner by profession?  It is my trade"
164 "to make light of them.\""
164 ""
164 "\"But,\" said I, \"it is not a question of fishing for them with an"
